"","state","year","sector","source","carbdiox_millmtrcton","bill.btu","gdp.mill.curr","population","region","division"
"10660","idaho",2004,"All","Petroleum Products",10.3,NA,43610,1391802,"west","mountain"
"10661","idaho",2004,"Commercial","All",1,78697,43610,1391802,"west","mountain"
"10662","idaho",2004,"Commercial","Coal",0,NA,43610,1391802,"west","mountain"
"10663","idaho",2004,"Commercial","Natural Gas",0.7,NA,43610,1391802,"west","mountain"
"10664","idaho",2004,"Commercial","Petroleum Products",0.2,NA,43610,1391802,"west","mountain"
"10665","idaho",2004,"Electric Power","All",0.6,98525,43610,1391802,"west","mountain"
"10666","idaho",2004,"Electric Power","Coal",0,NA,43610,1391802,"west","mountain"
"10667","idaho",2004,"Electric Power","Natural Gas",0.6,NA,43610,1391802,"west","mountain"
"10668","idaho",2004,"Electric Power","Petroleum Products",0,NA,43610,1391802,"west","mountain"
"10669","idaho",2004,"Industrial","All",3.8,190823,43610,1391802,"west","mountain"
"10670","idaho",2004,"Industrial","Coal",1.1,NA,43610,1391802,"west","mountain"
"10671","idaho",2004,"Industrial","Natural Gas",1.3,NA,43610,1391802,"west","mountain"
"10672","idaho",2004,"Industrial","Petroleum Products",1.4,NA,43610,1391802,"west","mountain"
"10673","idaho",2004,"Residential","All",1.6,110230,43610,1391802,"west","mountain"
"10674","idaho",2004,"Residential","Coal",0,NA,43610,1391802,"west","mountain"
"10675","idaho",2004,"Residential","Natural Gas",1.1,NA,43610,1391802,"west","mountain"
"10676","idaho",2004,"Residential","Petroleum Products",0.4,NA,43610,1391802,"west","mountain"
"10677","idaho",2004,"Transportation","All",8.6,122222,43610,1391802,"west","mountain"
"10678","idaho",2004,"Transportation","Coal",0,NA,43610,1391802,"west","mountain"
"10679","idaho",2004,"Transportation","Natural Gas",0.3,NA,43610,1391802,"west","mountain"
"10680","idaho",2004,"Transportation","Petroleum Products",8.3,NA,43610,1391802,"west","mountain"
"10681","idaho",2005,"All","All",15.8,510971,47176,1428241,"west","mountain"
"10682","idaho",2005,"All","Coal",1.1,NA,47176,1428241,"west","mountain"
"10683","idaho",2005,"All","Natural Gas",4.1,NA,47176,1428241,"west","mountain"
"10684","idaho",2005,"All","Petroleum Products",10.6,NA,47176,1428241,"west","mountain"
"10685","idaho",2005,"Commercial","All",1,80679,47176,1428241,"west","mountain"
"10686","idaho",2005,"Commercial","Coal",0,NA,47176,1428241,"west","mountain"
"10687","idaho",2005,"Commercial","Natural Gas",0.7,NA,47176,1428241,"west","mountain"
"10688","idaho",2005,"Commercial","Petroleum Products",0.2,NA,47176,1428241,"west","mountain"
"10689","idaho",2005,"Electric Power","All",0.6,98899,47176,1428241,"west","mountain"
"10690","idaho",2005,"Electric Power","Coal",0,NA,47176,1428241,"west","mountain"
"10691","idaho",2005,"Electric Power","Natural Gas",0.6,NA,47176,1428241,"west","mountain"
"10692","idaho",2005,"Electric Power","Petroleum Products",0,NA,47176,1428241,"west","mountain"
"10693","idaho",2005,"Industrial","All",4,188170,47176,1428241,"west","mountain"
"10694","idaho",2005,"Industrial","Coal",1,NA,47176,1428241,"west","mountain"
"10695","idaho",2005,"Industrial","Natural Gas",1.3,NA,47176,1428241,"west","mountain"
"10696","idaho",2005,"Industrial","Petroleum Products",1.7,NA,47176,1428241,"west","mountain"
"10697","idaho",2005,"Residential","All",1.6,118921,47176,1428241,"west","mountain"
"10698","idaho",2005,"Residential","Coal",0,NA,47176,1428241,"west","mountain"
"10699","idaho",2005,"Residential","Natural Gas",1.2,NA,47176,1428241,"west","mountain"
"10700","idaho",2005,"Residential","Petroleum Products",0.3,NA,47176,1428241,"west","mountain"
"10701","idaho",2005,"Transportation","All",8.6,123202,47176,1428241,"west","mountain"
"10702","idaho",2005,"Transportation","Coal",0,NA,47176,1428241,"west","mountain"
"10703","idaho",2005,"Transportation","Natural Gas",0.3,NA,47176,1428241,"west","mountain"
"10704","idaho",2005,"Transportation","Petroleum Products",8.3,NA,47176,1428241,"west","mountain"
"10705","idaho",2006,"All","All",15.8,524234,51157,1468669,"west","mountain"
"10706","idaho",2006,"All","Coal",0.8,NA,51157,1468669,"west","mountain"
"10707","idaho",2006,"All","Natural Gas",4.2,NA,51157,1468669,"west","mountain"
"10708","idaho",2006,"All","Petroleum Products",10.9,NA,51157,1468669,"west","mountain"
"10709","idaho",2006,"Commercial","All",1,82876,51157,1468669,"west","mountain"
"10710","idaho",2006,"Commercial","Coal",0,NA,51157,1468669,"west","mountain"
"10711","idaho",2006,"Commercial","Natural Gas",0.8,NA,51157,1468669,"west","mountain"
"10712","idaho",2006,"Commercial","Petroleum Products",0.2,NA,51157,1468669,"west","mountain"
"10713","idaho",2006,"Electric Power","All",0.5,124698,51157,1468669,"west","mountain"
"10714","idaho",2006,"Electric Power","Coal",0,NA,51157,1468669,"west","mountain"
"10715","idaho",2006,"Electric Power","Natural Gas",0.5,NA,51157,1468669,"west","mountain"
"10716","idaho",2006,"Electric Power","Petroleum Products",0,NA,51157,1468669,"west","mountain"
"10717","idaho",2006,"Industrial","All",3.5,185795,51157,1468669,"west","mountain"
"10718","idaho",2006,"Industrial","Coal",0.8,NA,51157,1468669,"west","mountain"
"10719","idaho",2006,"Industrial","Natural Gas",1.3,NA,51157,1468669,"west","mountain"
"10720","idaho",2006,"Industrial","Petroleum Products",1.4,NA,51157,1468669,"west","mountain"
"10721","idaho",2006,"Residential","All",1.6,124349,51157,1468669,"west","mountain"
"10722","idaho",2006,"Residential","Coal",0,NA,51157,1468669,"west","mountain"
"10723","idaho",2006,"Residential","Natural Gas",1.2,NA,51157,1468669,"west","mountain"
"10724","idaho",2006,"Residential","Petroleum Products",0.4,NA,51157,1468669,"west","mountain"
"10725","idaho",2006,"Transportation","All",9.2,131215,51157,1468669,"west","mountain"
"10726","idaho",2006,"Transportation","Coal",0,NA,51157,1468669,"west","mountain"
"10727","idaho",2006,"Transportation","Natural Gas",0.4,NA,51157,1468669,"west","mountain"
"10728","idaho",2006,"Transportation","Petroleum Products",8.8,NA,51157,1468669,"west","mountain"
"10729","idaho",2007,"All","All",16.3,541600,54507,1505105,"west","mountain"
"10730","idaho",2007,"All","Coal",1,NA,54507,1505105,"west","mountain"
"10731","idaho",2007,"All","Natural Gas",4.5,NA,54507,1505105,"west","mountain"
"10732","idaho",2007,"All","Petroleum Products",10.9,NA,54507,1505105,"west","mountain"
"10733","idaho",2007,"Commercial","All",1.1,86736,54507,1505105,"west","mountain"
"10734","idaho",2007,"Commercial","Coal",0.1,NA,54507,1505105,"west","mountain"
"10735","idaho",2007,"Commercial","Natural Gas",0.8,NA,54507,1505105,"west","mountain"
"10736","idaho",2007,"Commercial","Petroleum Products",0.2,NA,54507,1505105,"west","mountain"
"10737","idaho",2007,"Electric Power","All",0.7,105239,54507,1505105,"west","mountain"
"10738","idaho",2007,"Electric Power","Coal",0,NA,54507,1505105,"west","mountain"
"10739","idaho",2007,"Electric Power","Natural Gas",0.7,NA,54507,1505105,"west","mountain"
"10740","idaho",2007,"Electric Power","Petroleum Products",0,NA,54507,1505105,"west","mountain"
"10741","idaho",2007,"Industrial","All",3.5,190195,54507,1505105,"west","mountain"
"10742","idaho",2007,"Industrial","Coal",0.9,NA,54507,1505105,"west","mountain"
"10743","idaho",2007,"Industrial","Natural Gas",1.3,NA,54507,1505105,"west","mountain"
"10744","idaho",2007,"Industrial","Petroleum Products",1.3,NA,54507,1505105,"west","mountain"
"10745","idaho",2007,"Residential","All",1.6,129050,54507,1505105,"west","mountain"
"10746","idaho",2007,"Residential","Coal",0,NA,54507,1505105,"west","mountain"
"10747","idaho",2007,"Residential","Natural Gas",1.3,NA,54507,1505105,"west","mountain"
"10748","idaho",2007,"Residential","Petroleum Products",0.3,NA,54507,1505105,"west","mountain"
"10749","idaho",2007,"Transportation","All",9.5,135619,54507,1505105,"west","mountain"
"10750","idaho",2007,"Transportation","Coal",0,NA,54507,1505105,"west","mountain"
"10751","idaho",2007,"Transportation","Natural Gas",0.4,NA,54507,1505105,"west","mountain"
"10752","idaho",2007,"Transportation","Petroleum Products",9.1,NA,54507,1505105,"west","mountain"
"10753","idaho",2008,"All","All",15.6,537680,55853,1534320,"west","mountain"
"10754","idaho",2008,"All","Coal",0.8,NA,55853,1534320,"west","mountain"
"10755","idaho",2008,"All","Natural Gas",4.8,NA,55853,1534320,"west","mountain"
"10756","idaho",2008,"All","Petroleum Products",9.9,NA,55853,1534320,"west","mountain"
"10757","idaho",2008,"Commercial","All",1.1,88203,55853,1534320,"west","mountain"
"10758","idaho",2008,"Commercial","Coal",0,NA,55853,1534320,"west","mountain"
"10759","idaho",2008,"Commercial","Natural Gas",0.9,NA,55853,1534320,"west","mountain"
"10760","idaho",2008,"Commercial","Petroleum Products",0.2,NA,55853,1534320,"west","mountain"
"10761","idaho",2008,"Electric Power","All",0.7,109040,55853,1534320,"west","mountain"
"10762","idaho",2008,"Electric Power","Coal",0,NA,55853,1534320,"west","mountain"
"10763","idaho",2008,"Electric Power","Natural Gas",0.7,NA,55853,1534320,"west","mountain"
"10764","idaho",2008,"Electric Power","Petroleum Products",0,NA,55853,1534320,"west","mountain"
"10765","idaho",2008,"Industrial","All",3.3,189360,55853,1534320,"west","mountain"
"10766","idaho",2008,"Industrial","Coal",0.8,NA,55853,1534320,"west","mountain"
"10767","idaho",2008,"Industrial","Natural Gas",1.4,NA,55853,1534320,"west","mountain"
"10768","idaho",2008,"Industrial","Petroleum Products",1.2,NA,55853,1534320,"west","mountain"
"10769","idaho",2008,"Residential","All",1.8,135859,55853,1534320,"west","mountain"
"10770","idaho",2008,"Residential","Coal",0,NA,55853,1534320,"west","mountain"
"10771","idaho",2008,"Residential","Natural Gas",1.5,NA,55853,1534320,"west","mountain"
"10772","idaho",2008,"Residential","Petroleum Products",0.3,NA,55853,1534320,"west","mountain"
"10773","idaho",2008,"Transportation","All",8.6,124258,55853,1534320,"west","mountain"
"10774","idaho",2008,"Transportation","Coal",0,NA,55853,1534320,"west","mountain"
"10775","idaho",2008,"Transportation","Natural Gas",0.4,NA,55853,1534320,"west","mountain"
"10776","idaho",2008,"Transportation","Petroleum Products",8.2,NA,55853,1534320,"west","mountain"
"10777","idaho",2009,"All","All",15.2,502736,53882,1554439,"west","mountain"
"10778","idaho",2009,"All","Coal",0.8,NA,53882,1554439,"west","mountain"
"10779","idaho",2009,"All","Natural Gas",4.6,NA,53882,1554439,"west","mountain"
"10780","idaho",2009,"All","Petroleum Products",9.8,NA,53882,1554439,"west","mountain"
"10781","idaho",2009,"Commercial","All",1,84722,53882,1554439,"west","mountain"
"10782","idaho",2009,"Commercial","Coal",0,NA,53882,1554439,"west","mountain"
"10783","idaho",2009,"Commercial","Natural Gas",0.9,NA,53882,1554439,"west","mountain"
"10784","idaho",2009,"Commercial","Petroleum Products",0.2,NA,53882,1554439,"west","mountain"
"10785","idaho",2009,"Electric Power","All",0.7,119775,53882,1554439,"west","mountain"
"10786","idaho",2009,"Electric Power","Coal",0,NA,53882,1554439,"west","mountain"
"10787","idaho",2009,"Electric Power","Natural Gas",0.7,NA,53882,1554439,"west","mountain"
"10788","idaho",2009,"Electric Power","Petroleum Products",0,NA,53882,1554439,"west","mountain"
"10789","idaho",2009,"Industrial","All",3.3,167423,53882,1554439,"west","mountain"
"10790","idaho",2009,"Industrial","Coal",0.8,NA,53882,1554439,"west","mountain"
"10791","idaho",2009,"Industrial","Natural Gas",1.3,NA,53882,1554439,"west","mountain"
"10792","idaho",2009,"Industrial","Petroleum Products",1.2,NA,53882,1554439,"west","mountain"
"10793","idaho",2009,"Residential","All",1.7,127597,53882,1554439,"west","mountain"
"10794","idaho",2009,"Residential","Coal",0,NA,53882,1554439,"west","mountain"
"10795","idaho",2009,"Residential","Natural Gas",1.4,NA,53882,1554439,"west","mountain"
"10796","idaho",2009,"Residential","Petroleum Products",0.3,NA,53882,1554439,"west","mountain"
"10797","idaho",2009,"Transportation","All",8.5,122994,53882,1554439,"west","mountain"
"10798","idaho",2009,"Transportation","Coal",0,NA,53882,1554439,"west","mountain"
"10799","idaho",2009,"Transportation","Natural Gas",0.4,NA,53882,1554439,"west","mountain"
"10800","idaho",2009,"Transportation","Petroleum Products",8.1,NA,53882,1554439,"west","mountain"
"10801","idaho",2010,"All","All",16,516101,55258,1570986,"west","mountain"
"10802","idaho",2010,"All","Coal",0.8,NA,55258,1570986,"west","mountain"
"10803","idaho",2010,"All","Natural Gas",4.5,NA,55258,1570986,"west","mountain"
"10804","idaho",2010,"All","Petroleum Products",10.7,NA,55258,1570986,"west","mountain"
"10805","idaho",2010,"Commercial","All",1.1,82879,55258,1570986,"west","mountain"
"10806","idaho",2010,"Commercial","Coal",0,NA,55258,1570986,"west","mountain"
"10807","idaho",2010,"Commercial","Natural Gas",0.8,NA,55258,1570986,"west","mountain"
"10808","idaho",2010,"Commercial","Petroleum Products",0.2,NA,55258,1570986,"west","mountain"
"10809","idaho",2010,"Electric Power","All",0.7,108535,55258,1570986,"west","mountain"
"10810","idaho",2010,"Electric Power","Coal",0,NA,55258,1570986,"west","mountain"
"10811","idaho",2010,"Electric Power","Natural Gas",0.7,NA,55258,1570986,"west","mountain"
"10812","idaho",2010,"Electric Power","Petroleum Products",0,NA,55258,1570986,"west","mountain"
"10813","idaho",2010,"Industrial","All",3.4,179405,55258,1570986,"west","mountain"
"10814","idaho",2010,"Industrial","Coal",0.8,NA,55258,1570986,"west","mountain"
"10815","idaho",2010,"Industrial","Natural Gas",1.3,NA,55258,1570986,"west","mountain"
"10816","idaho",2010,"Industrial","Petroleum Products",1.3,NA,55258,1570986,"west","mountain"
"10817","idaho",2010,"Residential","All",1.6,120096,55258,1570986,"west","mountain"
"10818","idaho",2010,"Residential","Coal",0,NA,55258,1570986,"west","mountain"
"10819","idaho",2010,"Residential","Natural Gas",1.3,NA,55258,1570986,"west","mountain"
"10820","idaho",2010,"Residential","Petroleum Products",0.3,NA,55258,1570986,"west","mountain"
"10821","idaho",2010,"Transportation","All",9.2,133721,55258,1570986,"west","mountain"
"10822","idaho",2010,"Transportation","Coal",0,NA,55258,1570986,"west","mountain"
"10823","idaho",2010,"Transportation","Natural Gas",0.4,NA,55258,1570986,"west","mountain"
"10824","idaho",2010,"Transportation","Petroleum Products",8.8,NA,55258,1570986,"west","mountain"
"10825","idaho",2011,"All","All",15.8,516941,56744,1584134,"west","mountain"
"10826","idaho",2011,"All","Coal",0.7,NA,56744,1584134,"west","mountain"
"10827","idaho",2011,"All","Natural Gas",4.5,NA,56744,1584134,"west","mountain"
"10828","idaho",2011,"All","Petroleum Products",10.6,NA,56744,1584134,"west","mountain"
"10829","idaho",2011,"Commercial","All",1.2,85253,56744,1584134,"west","mountain"
"10830","idaho",2011,"Commercial","Coal",0,NA,56744,1584134,"west","mountain"
"10831","idaho",2011,"Commercial","Natural Gas",0.9,NA,56744,1584134,"west","mountain"
"10832","idaho",2011,"Commercial","Petroleum Products",0.2,NA,56744,1584134,"west","mountain"
"10833","idaho",2011,"Electric Power","All",0.4,153650,56744,1584134,"west","mountain"
"10834","idaho",2011,"Electric Power","Coal",0,NA,56744,1584134,"west","mountain"
"10835","idaho",2011,"Electric Power","Natural Gas",0.4,NA,56744,1584134,"west","mountain"
"10836","idaho",2011,"Electric Power","Petroleum Products",0,NA,56744,1584134,"west","mountain"
"10837","idaho",2011,"Industrial","All",3.5,177724,56744,1584134,"west","mountain"
"10838","idaho",2011,"Industrial","Coal",0.7,NA,56744,1584134,"west","mountain"
"10839","idaho",2011,"Industrial","Natural Gas",1.4,NA,56744,1584134,"west","mountain"
"10840","idaho",2011,"Industrial","Petroleum Products",1.4,NA,56744,1584134,"west","mountain"
"10841","idaho",2011,"Residential","All",1.8,124651,56744,1584134,"west","mountain"
"10842","idaho",2011,"Residential","Coal",0,NA,56744,1584134,"west","mountain"
"10843","idaho",2011,"Residential","Natural Gas",1.4,NA,56744,1584134,"west","mountain"
"10844","idaho",2011,"Residential","Petroleum Products",0.3,NA,56744,1584134,"west","mountain"
"10845","idaho",2011,"Transportation","All",8.9,129313,56744,1584134,"west","mountain"
"10846","idaho",2011,"Transportation","Coal",0,NA,56744,1584134,"west","mountain"
"10847","idaho",2011,"Transportation","Natural Gas",0.3,NA,56744,1584134,"west","mountain"
"10848","idaho",2011,"Transportation","Petroleum Products",8.6,NA,56744,1584134,"west","mountain"
"10849","idaho",2012,"All","All",15.7,510833,58105,1596097,"west","mountain"
"10850","idaho",2012,"All","Coal",0.5,NA,58105,1596097,"west","mountain"
"10851","idaho",2012,"All","Natural Gas",4.8,NA,58105,1596097,"west","mountain"
"10852","idaho",2012,"All","Petroleum Products",10.4,NA,58105,1596097,"west","mountain"
"10853","idaho",2012,"Commercial","All",1.1,83227,58105,1596097,"west","mountain"
"10854","idaho",2012,"Commercial","Coal",0,NA,58105,1596097,"west","mountain"
"10855","idaho",2012,"Commercial","Natural Gas",0.9,NA,58105,1596097,"west","mountain"
"10856","idaho",2012,"Commercial","Petroleum Products",0.3,NA,58105,1596097,"west","mountain"
"10857","idaho",2012,"Electric Power","All",0.7,138954,58105,1596097,"west","mountain"
"10858","idaho",2012,"Electric Power","Coal",0,NA,58105,1596097,"west","mountain"
"10859","idaho",2012,"Electric Power","Natural Gas",0.7,NA,58105,1596097,"west","mountain"
"10860","idaho",2012,"Electric Power","Petroleum Products",0,NA,58105,1596097,"west","mountain"
"10861","idaho",2012,"Industrial","All",3.3,180019,58105,1596097,"west","mountain"
